maternal_health_delivery_services,facility_type_display,management,emergency_transport,skilled_birth_attendant,phcn_electricity,c_section_yn,child_health_measles_immun_calc,improved_water_supply,improved_sanitation,vaccines_fridge_freezer,antenatal_care_yn,family_planning_yn,malaria_treatment_artemisinin,num_chews_fulltime,num_nurses_fulltime,num_nursemidwives_fulltime,num_doctors_fulltime,latitude,longitude
FALSE,Basic Health Centre or Primary Health Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,11.48446636,7.29436623
FALSE,District / General Hospital,public,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,9.70393487,8.8347853
TRUE,Primary Health Center,public,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,3,0,9.79409074,8.85156306
FALSE,District / General Hospital,,TRUE,TRUE,,FALSE,,,FALSE,,FALSE,FALSE,TRUE,0,12,0,2,5.539931059,7.499917746
TRUE,Clinic,public,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,1,0,9.279928207,9.554784894
TRUE,Clinic,public,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,0,1,0,9.76425693,8.88684748
TRUE,Clinic,public,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,4,0,0,9.6782404,8.73820328
TRUE,Primary Health Center,public,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1,0,9.65874655,8.74848492
TRUE,Primary Health Center,public,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,1,0,9.66201656,8.77838624
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,9.4160074,11.50653183
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,0,0,0,9.68386561,8.76379582
TRUE,District / General Hospital,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,0,2,0,1,6.74951763,3.4174395
TRUE,Primary Health Center,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,7,2,6,2,9.7983162,8.84361035
TRUE,Clinic,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3,,0,0,9.8810658,8.86825466
TRUE,Basic Health Centre or Primary Health Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,0,0,0,7.884820104,9.771603942
FALSE,Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,9.74925758,8.69843276
FALSE,Primary Health Center,public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,5,0,0,0,13.25202763,7.978874445
TRUE,Clinic,public,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,1,1,0,9.91423448,8.89467514
TRUE,Teaching / Specialist Hospital,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,0,2,6,2,9.91023171,8.88194598
FALSE,Dispensary,public,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,12.82115032,7.94411322
TRUE,Health Post,private,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0,0,0,9.130936861,5.240145922
TRUE,Clinic,,FALSE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,2,5,5,3,9.92904201,8.88901711
TRUE,Clinic,public,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3,0,0,0,6.89863751,9.50804643
TRUE,Primary Health Center,public,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,4,3,6,,9.93776108,8.8593916
TRUE,Dispensary,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,0,0,0,12.42963158,13.35178066
TRUE,Primary Health Center,public,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,5,2,4,0,9.93610277,8.9145741
FALSE,Dispensary,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,10.12349939,4.55462976
TRUE,Clinic,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,4,2,4,2,9.9346367,8.90458075
TRUE,Primary Health Center,public,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,2,0,7.88583708,8.50701462
TRUE,District / General Hospital,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,3,4,6,7,9.93314424,8.88486169
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,1,,0,0,9.92523551,12.54298031
TRUE,Primary Health Center,public,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2,0,5.50660419,5.87845064
FALSE,Primary Health Center,public,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4,1,3,,9.92613643,8.87159708
TRUE,Clinic,public,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,1,0,9.94449626,8.8890053
TRUE,Primary Health Centre (PHC),private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,0,4,2,6.677833333,3.366393333
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,9.13542324,9.76234364
FALSE,Health Post,,TRUE,TRUE,,FALSE,,,FALSE,,FALSE,TRUE,TRUE,3,0,1,3,12.58178353,5.39430929
TRUE,Clinic,public,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4,,4,,9.92498821,8.87462622
FALSE,District / General Hospital,public,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4,5,2,2,9.91809629,8.88130898
TRUE,District Hospital or Comprehensive Health Centre,public,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,,,,6.883614508,6.676963729
FALSE,Health Post,,TRUE,FALSE,,FALSE,,,FALSE,,FALSE,FALSE,TRUE,3,0,0,0,9.91994351,8.87628277
TRUE,Primary Health Center,,FALSE,TRUE,,FALSE,,,FALSE,,TRUE,TRUE,TRUE,2,5,0,1,6.89754516,9.49886962
TRUE,Clinic,public,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,11,1,3,0,9.9261064,8.8845095
TRUE,Clinic,,FALSE,TRUE,,FALSE,,,FALSE,,TRUE,TRUE,TRUE,2,1,4,1,9.92811411,8.87192874
FALSE,Specialist Hospital,private,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0,9,2,4,6.54046106,3.36636747
TRUE,District / General Hospital,,FALSE,TRUE,,TRUE,,,FALSE,,TRUE,FALSE,TRUE,0,0,11,4,9.92785397,8.88231351
TRUE,Clinic,public,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,6,0,4,0,8.20303493,5.56625028
TRUE,Primary Health Centre (PHC),private,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,0,0,0,8.686253333,7.811203333
TRUE,Primary Health Center,private,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,5,0,2,1,9.9422715,8.87433331
TRUE,Clinic,public,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,,2,,9.96242093,8.93410565
FALSE,District / General Hospital,,FALSE,TRUE,,FALSE,,,FALSE,,FALSE,FALSE,TRUE,15,2,0,2,9.92897846,8.8802799
TRUE,Clinic,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,6,6,2,1,9.93910782,8.8753108
FALSE,Primary Health Center,public,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,7.55110231,6.23744001
FALSE,Health Post,,FALSE,TRUE,,FALSE,,,FALSE,,FALSE,FALSE,TRUE,3,0,1,1,9.93925766,8.87745486
FALSE,Clinic,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,12.33044744,6.397985816
TRUE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,0,0,0,11.64126255,9.63122368
TRUE,Clinic,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,0,9.84049338,9.12447067
FALSE,Clinic,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,9.8899522,9.09405047
FALSE,Dispensary,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,8.59632301,9.13287171
TRUE,Primary Health Center,public,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,2,3,0,9.767517,9.00341015
TRUE,Clinic,public,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,4,4,2,4.85211766,7.31820356
TRUE,Primary Health Center,public,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,2,3,0,9.73369061,9.03376254
TRUE,District Hospital or Comprehensive Health Centre,public,FALSE,,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,8,,,,10.282725,5.735758333
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,9.99069027,9.11079785
TRUE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,2,0,0,0,11.80488477,6.87923374
FALSE,Primary Health Center,public,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,TRUE,TRUE,TRUE,3,,0,0,8.913136125,7.139155269
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,0,10.00827169,9.2614719
FALSE,Dispensary,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,8.242610693,11.45438969
TRUE,District / General Hospital,public,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,5,4,1,9.99314708,9.10020113
TRUE,Primary Health Centre (PHC),public,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,1,1,0,6.63617801,3.34806174
FALSE,Health Post,public,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,2,1,9.690499306,7.956494093
TRUE,Primary Health Center,public,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,5,2,4,0,9.85547277,9.02207907
FALSE,Primary Health Center,,FALSE,FALSE,,FALSE,,,FALSE,,TRUE,TRUE,TRUE,5,0,0,0,9.988616109,9.124268889
TRUE,Primary Health Center,public,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3,0,3,3,6.48861269,3.38219531
TRUE,Health Post,public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,6.507489681,9.059064388
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,9.82601481,9.04937875
TRUE,Primary Health Center,public,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,3,0,0,4.60639869,6.44918776
TRUE,Clinic,public,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0,4,3,0,5.87595193,6.97595554
TRUE,Clinic,,FALSE,TRUE,,FALSE,,,FALSE,,TRUE,TRUE,FALSE,1,0,5,0,7.569038272,8.805525899
TRUE,Primary Health Centre (PHC),private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,7,1,1,6.31600682,5.63330533
TRUE,Clinic,public,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,0,0,10.03886461,9.109060764
TRUE,Primary Health Center,public,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,0,2,0,9.884895,8.99241286
FALSE,Dispensary,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,10.269595,9.082948333
TRUE,Basic Health Centre or Primary Health Clinic,public,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0,0,9.58945506,11.80821697
TRUE,Primary Health Center,,FALSE,FALSE,,FALSE,,,FALSE,,TRUE,TRUE,TRUE,1,0,0,0,6.99876052,9.16027934
TRUE,Clinic,public,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,9.56288018,8.21248392
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,11.96855508,8.11651366
TRUE,Primary Health Center,public,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3,0,1,0,9.88642084,9.06854552
TRUE,Primary Health Center,public,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,2,3,0,9.78464623,8.99254268
TRUE,Primary Health Centre (PHC),public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,6.55520618,8.303330541
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,10.01331741,9.19583719
TRUE,Primary Health Centre (PHC),public,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,2,0,6.1261794,6.79198907
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,14,0,0,0,9.754604101,9.064691663
TRUE,District / General Hospital,,FALSE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,2,4,0,1,5.21781075,7.31442571
TRUE,Clinic,public,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,5,0,1,0,9.88557611,8.96208376
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,9.88495068,9.24152447
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,0,0,0,7.96274712,4.22583027
TRUE,Basic Health Centre or Primary Health Clinic,public,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13,0,3,1,6.900374293,7.32616961
TRUE,Clinic,public,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,1,0,0,9.83649721,8.97805307
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,6,0,0,0,9.84778639,9.24817356
TRUE,Clinic,public,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,,0,,5.93405523,8.23760988
TRUE,District / General Hospital,public,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2,11,3,0,13.10404343,7.23106335
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,11.13094211,7.808184028
FALSE,Health Post,public,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1,0,0,0,13.10626123,7.26621416
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,12.92578759,7.40727327
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0,0,0,8.68320887,5.47255627
TRUE,Primary Health Centre (PHC),public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,7.37253403,4.85818398
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,,0,,12.98901852,7.16609611
FALSE,Clinic,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,9.541003704,9.59846735
TRUE,Primary Health Centre (PHC),private,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2,0,0,0,8.54240788,7.93782191
TRUE,Clinic,public,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,,1,,12.88387222,7.06876693
FALSE,Information not available / Don't know,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,11.76884275,8.28688302
TRUE,Basic Health Centre or Primary Health Clinic,public,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,11.91765256,8.42500167
FALSE,Health Post,public,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4,1,1,0,7.741771667,6.745148333
FALSE,Health Post,public,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,8,13.01514834,7.22680815
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,6.434812546,7.474045157
FALSE,Basic Health Centre or Primary Health Clinic,private,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,1,7.80723855,5.07216834
FALSE,Dispensary,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,12.35627174,6.07639432
TRUE,Health Post,public,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,13.09295569,7.23311199
TRUE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,,0,,12.83110509,7.07565987
TRUE,Health Post,public,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,5.86081436,8.87839734
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,13.03863552,7.28371838
TRUE,Basic Health Centre or Primary Health Clinic,public,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,8.02016088,4.90989136
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,,0,,10.76363504,13.39837968
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,,0,,12.92913357,7.44025864
TRUE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,,0,,6.06062514,7.92329598
TRUE,Primary Health Centre (PHC),private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,3,4,2,7.0656196,6.26698907
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,,0,,12.94565405,7.45169009
FALSE,Primary Health Center,public,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3,0,0,0,8.019456267,4.667698145
FALSE,Primary Health Centre (PHC),public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,1,0,0,6.74230867,7.41364295
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,0,0,0,13.03148715,7.55856874
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,13.01305723,7.44453962
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0,0,0,9.21279788,4.81518209
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,13.09034741,7.46572589
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,13.15740526,7.53242933
TRUE,Clinic,public,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3,1,0,0,13.0884195,7.39438958
TRUE,Primary Health Center,public,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,0,0,13.09142319,7.36079155
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,13.08972564,7.47847501
TRUE,Teaching / Specialist Hospital,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,2,6,4,3,11.79132676,13.17143056
TRUE,Teaching / Specialist Hospital,public,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,300,430,211,11.82584711,13.18022047
FALSE,Health Post,public,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2,0,0,0,6.138294339,6.77357018
FALSE,Primary Health Center,public,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,8,0,0,11.7998017,13.17786978
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,8.947666883,9.021508098
FALSE,Clinic,,FALSE,FALSE,,FALSE,,,FALSE,,FALSE,TRUE,TRUE,1,0,0,0,8.47234482,8.16383371
TRUE,Teaching / Specialist Hospital,,TRUE,TRUE,,FALSE,,,FALSE,,TRUE,TRUE,TRUE,0,4,2,2,11.80111521,13.1608776
TRUE,District / General Hospital,public,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,9,0,2,11.74580039,13.1004053
TRUE,Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,10.02329707,12.02030897
FALSE,Primary Health Center,public,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5,4,8,0,11.91999402,13.18689495
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3,0,0,0,11.77674923,13.21760334
TRUE,Primary Health Center,public,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,8,1,3,0,11.86740567,13.16925774
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,5,0,1,0,9.317532778,8.036161065
FALSE,Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,8.385379314,6.785838604
TRUE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,9.475257397,8.104938269
TRUE,Clinic,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,0,6,2,3,5.5244217,7.49517365
FALSE,Clinic,public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,9.600580931,8.312959671
FALSE,Basic Health Centre or Primary Health Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,2,0,0,0,7.115525007,7.595538497
FALSE,Basic Health Centre or Primary Health Clinic,public,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,8.13399664,4.69755714
TRUE,Primary Health Center,public,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0,1,0,9.374545813,8.328832984
